category,name,description,image,vegetaric,vegan,bio,menu,price,date
Süß & Salzig,Butter-Mandel-Kuchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22986&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.2,2023-09-01
Süß & Salzig,Lisas Kesselchips,"Meersalz, 50 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16045&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.9,2023-09-01
Süß & Salzig,ültje Erdnüsse,"pikant gewürzt, 50 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16044&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.2,2023-09-01
Frühstück,Französisches Frühstück,"1 Croissant, 2 BIO-Brötchen, 2 Stück Butter, je 1-mal Nutella, Honig & Konfitüre",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16002&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-09-01
Frühstück,Herzhaftes Frühstück mit Käseaufschnitt & Konfitüre,"2 BIO-Brötchen, 1 Croissant, 2 Stück Butter, 1-mal Konfitüre, 1 Scheibe Bergkäse, je 2 Scheiben Brie & Frankendammer",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23388&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2023-09-01
Frühstück,Herzhaftes Frühstück mit Wurstaufschnitt & Konfitüre,"2 BIO-Brötchen, 1 Croissant, 2 Stück Butter, 1-mal Konfitüre, 1 Scheibe Schinkenspeck, 3 Scheiben mediterrane Salami & 2 Scheiben luftgetrock­neter Schinken",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23389&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2023-09-01
Frühstück,Käse-Omelett,mit BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22616&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-09-01
Frühstück,Porridge Blaubeere,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23915&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2023-09-01
Frühstück,Porridge Apfel-Zimt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22617&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2023-09-01
Frühstück,Topping Haselnuss-Cashew,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22618&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,1.5,2023-09-01
Frühstück,Wurstaufschnitt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23392&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2023-09-01
Frühstück,Käseaufschnitt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23391&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2023-09-01
Frühstück,Butter,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-09-01
Frühstück,Honig,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-09-01
Frühstück,Nutella,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-09-01
Frühstück,Konfitüre,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-09-01
Frühstück,Buttercroissant,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16001&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2023-09-01
Frühstück,Brötchen Rusti,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16007&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,1.5,2023-09-01
Frühstück,Brötchen Vitalrusti,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23390&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,1.5,2023-09-01
Frühstück,Brötchen Dinkelkruste,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23908&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,1.5,2023-09-01
Aktion,Kartoffel-Wirsing-Eintopf,"mit Speck, Belugalinsen & BIO-Brötchen",,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,9.9,2023-12-01
Aktion,Ofenbrot,mit Lauchzwiebeln & Bergkäse überbacken,,Vegetarisch,Nicht vegan,Bio,Kein Menü,5.9,2023-12-01
Aktion,Schweinegulasch & Spätzle mit Lammsbräu Edelhell,"0,5l Flasche",,Nicht vegetarisch,Nicht vegan,Bio,Menü,15.5,2023-12-01
Aktion,"Schweinegulasch mit Weißkohl, Paprika & Spätzle",,,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,12.9,2023-12-01
Aktion,Marzipanstollen mit Voelkel Hygge Glühwein,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,5.5,2023-12-01
Aktion,Marzipanstollen mit Cocaya Heiße Schokolade M,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,5.5,2023-12-01
Aktion,Marzipanstollen,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2023-12-01
Aktion,Ofenbrot mit Lammsbräu Edelhell,"0,5l Flasche",,Vegetarisch,Nicht vegan,Bio,Menü,9.9,2023-12-01
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16036&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,Currywurst mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16034&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,Currywurst mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=15997&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.5,2023-12-01
Snacks,Currywurst (vegan) mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23901&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,Currywurst (vegan) mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23902&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,9.5,2023-12-01
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16029&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.9,2023-12-01
Snacks,2 Flammkuchen Elsässer Art,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=19673&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,1 Flammkuchen Elsässer Art,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=19673&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2023-12-01
Snacks,2 Flammkuchen (vegan) Elsässer Art,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=23903&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,1 Flammkuchen (vegan) Elsässer Art,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=23903&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.5,2023-12-01
Snacks,Focaccia Hähnchen Verdura,"mit Hähnchenbruststreifen, Cherrytomaten, Paprika & Zwiebeln",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,Vollkorn-Haferbrötchen mit Gouda & Schnittlauch-Frischkäse,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2023-12-01
Snacks,Wrap Asia Curry,"mit Kraut, Paprika & Frühlingszwiebeln",,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Snacks,Ditsch Butterbrezel,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23386&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2023-12-01
Snacks,Portion Ketchup,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Snacks,Portion Mayonnaise,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Snacks,Portion Senf,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & BIO-Brötchen",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20509&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,10.9,2023-12-01
Hauptgerichte,Chili sin Carne,& BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23904&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2023-12-01
Hauptgerichte,Erbsenneintopf,mit Wiener-Würstchen & BIO-Brötchen,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,11.9,2023-12-01
Hauptgerichte,Fusilli mit Bolognese,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16021&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,12.2,2023-12-01
Hauptgerichte,Medaillons vom Strohschwein,in Pfefferrahmsoße mit Süßkartoffelstampf,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22600&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,13.9,2023-12-01
Hauptgerichte,Gemüsebolognese (vegan),mit Fusilli,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22601&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2023-12-01
Hauptgerichte,Gemüsecurry mit Basmatireis,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16019&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,12.9,2023-12-01
Hauptgerichte,Paprika-Zitrone,mit Basmatireis,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22602&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,13.9,2023-12-01
Für unsere Kleinen,Kindermenü mit veganer Pasta Gemüsebolognese,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22604&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.9,2023-12-01
Für unsere Kleinen,Kindermenü mit veganem Porridge Apfel-Zimt,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23913&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,8.9,2023-12-01
Für unsere Kleinen,Kindermenü mit Pasta Bolognese,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16027&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2023-12-01
Für unsere Kleinen,Kindermenü mit Pommes frites & Ketchup oder Mayonnaise,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16025&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2023-12-01
Für unsere Kleinen,Kindermenü mit veganem Porridge Blaubeere,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22603&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,8.9,2023-12-01
Für unsere Kleinen,Freche Freunde Fruchtpüree,"mit Banane, Apfel, Erdbeere & Himbeere",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23661&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.9,2023-12-01
Für unsere Kleinen,Spielfigur,auch einzeln erhältlich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2023-12-01
Suppen & Salate,Tomatensuppe,mit BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16009&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,5.9,2023-12-01
Suppen & Salate,Orientalischer Linsensalat,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22607&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.9,2023-12-01
Suppen & Salate,Italienischer Nudelsalat,"mit getrockneten Tomaten, Kalamata-Oliven und Kapern",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22608&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.9,2023-12-01
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16043&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2023-12-01
Süß & Salzig,OREO Snack Pack,66 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=17432&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2023-12-01
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20724&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.2,2023-12-01
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20725&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.2,2023-12-01
Süß & Salzig,KoRo Haferriegel,"mit Schokostückchen & Erdnusscrunch, 60 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23387&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.5,2023-12-01
Süß & Salzig,Tony’s Chocolonely Vollmilchschokolade,"mit Karamell & Meersalz, 47g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16594&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.4,2023-12-01
Süß & Salzig,Black Forest Ice Cream Vanille weiße Schokolade & Waldbeeren,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23905&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,3.2,2023-12-01
Süß & Salzig,Black Forest Ice Cream Vanille,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23906&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,3.2,2023-12-01
Süß & Salzig,"Hot Brownie American Classic mit Black Forest Ice Cream, Vanille",,,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,6.5,2023-12-01
Süß & Salzig,Apfel-Streusel-Kuchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16037&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.2,2023-12-01
Süß & Salzig,Brownie American Classic,Schokolade,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=18001&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.2,2023-12-01
Süß & Salzig,Butter-Mandel-Kuchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22986&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.2,2023-12-01
Süß & Salzig,Lisas Kesselchips,"Meersalz, 50 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16045&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.9,2023-12-01
Süß & Salzig,ültje Erdnüsse,"pikant gewürzt, 50 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16044&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.2,2023-12-01
Frühstück,Französisches Frühstück,"1 Croissant, 2 BIO-Brötchen, 2 Stück Butter, je 1-mal Nutella, Honig & Konfitüre",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16002&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Frühstück,Herzhaftes Frühstück mit Käseaufschnitt & Konfitüre,"2 BIO-Brötchen, 1 Croissant, 2 Stück Butter, 1-mal Konfitüre, 1 Scheibe Bergkäse, je 2 Scheiben Brie & Frankendammer",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23388&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2023-12-01
Frühstück,Herzhaftes Frühstück mit Wurstaufschnitt & Konfitüre,"2 BIO-Brötchen, 1 Croissant, 2 Stück Butter, 1-mal Konfitüre, 1 Scheibe Schinkenspeck, 3 Scheiben mediterrane Salami & 2 Scheiben luftgetrock­neter Schinken",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23389&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2023-12-01
Frühstück,Käse-Omelett,mit BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22616&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.2,2023-12-01
Frühstück,Porridge Blaubeere,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23915&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2023-12-01
Frühstück,Porridge Apfel-Zimt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22617&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2023-12-01
Frühstück,Topping Haselnuss-Cashew,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22618&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,1.5,2023-12-01
Frühstück,Wurstaufschnitt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23392&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2023-12-01
Frühstück,Käseaufschnitt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23391&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2023-12-01
Frühstück,Butter,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Frühstück,Honig,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Frühstück,Nutella,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Frühstück,Konfitüre,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2023-12-01
Frühstück,Buttercroissant,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16001&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2023-12-01
Frühstück,Brötchen Rusti,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16007&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,1.5,2023-12-01
Frühstück,Brötchen Vitalrusti,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23390&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,1.5,2023-12-01
Frühstück,Brötchen Dinkelkruste,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23908&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,1.5,2023-12-01
Aktion,4 belgische Meatballs in Tomatensoße mit Bio-Brötchen,,https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23540&type=normal,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,11.9,2024-03-01
Aktion,4 belgische Meatballs in Tomatensoße mit Bio-Brötchen und Heineken Pils,"0,33 l Flasche",https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23927&type=normal,Nicht vegetarisch,Nicht vegan,Bio,Menü,14.2,2024-03-01
Aktion,4 belgische Meatballs in Tomatensoße mit Pommes frites,,https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23838&type=normal,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,15.9,2024-03-01
Aktion,Bouneschlupp mit Sour Cream,& Bio-Brötchen,https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=22605&type=normal,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,8.9,2024-03-01
Aktion,Backfischbrötchen,mit Apfel-Gurken-Remoulade,https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23544&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.9,2024-03-01
Aktion,Lisas Bio-Kesselchips mit Siegfried Gin + Fever-Tree Tonic,"0,24 l",https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23926&type=normal,Vegetarisch,Vegan,Bio,Menü,12.4,2024-03-01
Aktion,Zimtschnecke im Menü mit Heißgetränk nach Wahl,Größe M,https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23928&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Menü,6.8,2024-03-01
Aktion,Focaccia Hähnchen Verdura mit Voelkel BioZisch Natur Orange,"0,33 l Flasche",https://web.archive.org/web/20240508062003im_/https://db-bordgastronomie.de/files/art-img/?id=23925&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,9.5,2024-03-01
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16036&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.6,2024-03-01
Snacks,Currywurst mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16034&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.6,2024-03-01
Snacks,Currywurst mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=15997&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2024-03-01
Snacks,Currywurst (vegan) mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23901&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.6,2024-03-01
Snacks,Currywurst (vegan) mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23902&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,9.9,2024-03-01
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16029&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,4.4,2024-03-01
Snacks,Focaccia Hähnchen Verdura,"mit Hähnchenbruststreifen, Cherrytomaten, Paprika & Zwiebeln",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.8,2024-03-01
Snacks,Vollkorn-Haferbrötchen mit Gouda & Schnittlauch-Frischkäse,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.8,2024-03-01
Snacks,Wrap Asia Curry,"mit Kraut, Paprika & Frühlingszwiebeln",,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.6,2024-03-01
Snacks,Ditsch Butterbrezel,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23386&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.3,2024-03-01
Snacks,Portion Ketchup,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.0,2024-03-01
Snacks,Portion Mayonnaise,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.0,2024-03-01
Snacks,Portion Senf,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.0,2024-03-01
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & BIO-Brötchen",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20509&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,11.8,2024-03-01
Hauptgerichte,Chili sin Carne,& BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23904&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,11.8,2024-03-01
Hauptgerichte,Linseneintopf,mit Mettenden in Scheiben & BIO-Brötchen,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,12.9,2024-03-01
